z_star,x_transmissibility,y_fragmentation,Q_factor,omega_burst,omega_shear,p_occ,nu_t_resonant,nu_t_DNS,tau_turbulent
37.054778461568624,0.31557872122772634,0.17410955692313726,271.8794362624009,0.0015325420428800888,0.03295163775869949,0.998948905400557,4.547168939984432e-05,9.311220220093956e-05,1.7980399648557185e-06
38.63088640532871,0.30290950604113026,0.17726177281065741,256.3238829541808,0.0016255475762324808,0.03159851350555647,0.9990545917381277,4.3932811648522635e-05,9.823185725896045e-05,1.6658538506554933e-06
40.27403337491808,0.2900591223269153,0.18054806674983617,240.9821890218427,0.0017290351139971592,0.03030250319629878,0.9991513159150034,4.226722081165927e-05,0.00010333596288065616,1.5369631124927655e-06
41.9870708444391,0.27707564734698154,0.1839741416888782,225.90863433586406,0.0018444034593525004,0.029060944016489117,0.9992398578633659,4.0491204885931526e-05,0.00010838725424349494,1.412055166020296e-06
43.77297157413238,0.26400775627859435,0.18754594314826478,211.15446581791633,0.0019732789692734633,0.027871315899147955,0.9993209312292544,3.862210767214069e-05,0.00011334679912379442,1.2917387563453667e-06
45.63483476922686,0.2509043957786438,0.19126966953845373,196.76752439429572,0.0021175581079717334,0.026731239147888008,0.9993951886018584,3.667801613174919e-05,0.00011817461380548003,1.1765385848254582e-06
47.57589145821916,0.23781444692510825,0.1951517829164383,182.79190948534986,0.00227945901894559,0.025638469539074796,0.9994632263285685,3.4677434759374904e-05,0.00012283035277708246,1.0668916257257845e-06
49.59951009991573,0.2247863799708957,0.1991990201998315,169.2676849605452,0.0024615842460643804,0.024590891578326182,0.9995255888077138,3.263895613981319e-05,0.00012727405409948875,9.63145237996668e-07
51.70920242896755,0.2118679036267681,0.2034184048579351,156.23062999736973,0.002666997289031489,0.02358651055101024,0.9995827721552717,3.0580936961989923e-05,0.00013146691827136412,8.655571107765053e-07
53.9086295500424,0.1991056118822335,0.2078172591000848,143.71203773769162,0.002899316391485463,0.02262344393862455,0.9996352271345418,2.8521188486369897e-05,0.00013537209523502384,7.742970105412e-07
56.20160829120972,0.18654463166980143,0.21240321658241945,131.73856404200166,0.0031628298797444204,0.021699912682976087,0.9996833612147352,2.647668981675379e-05,0.0001389554521489956,6.894502285893592e-07
58.592117827563825,0.17422827497055357,0.21718423565512768,120.33212800528605,0.003462638561900634,0.02081423267815644,0.9997275395802513,2.446333134326046e-05,0.0001421862939330529,6.110225647937525e-07
61.08430658657985,0.1621976992375274,0.22216861317315972,109.50986522415032,0.0038048322478875522,0.019964806766012637,0.9997680848395049,2.24956944514633e-05,0.00014503800949994586,5.38946631348873e-07
63.68249944718586,0.15049158026609755,0.22736499889437173,99.28413410017363,0.0041967094787397465,0.01915011741231123,0.9998052750694364,2.058687210059956e-05,0.00014748861904296357,4.7308922145445905e-07
66.39120524504419,0.13914580185395659,0.23278241049008838,89.66257473728751,0.004647052216462726,0.018368720154277908,0.9998393396626138,1.87483332412084e-05,0.00014952120164388018,4.132594640002838e-07
69.21512459706643,0.12819316675279516,0.2384302491941329,80.6482192503301,0.0051664707607906825,0.01761923783962708,0.9998704521928221,1.6989832356030406e-05,0.0001511241875773017,3.5921747656354967e-07
72.15915805874059,0.11766313350384186,0.24431831611748117,72.2396515580497,0.005767838820925727,0.01690035562430882,0.9998987191434456,1.531936375493716e-05,0.0001522915056899979,3.106832344759018e-07
75.22841462842636,0.10758158375424356,0.25045682925685275,64.43121399811064,0.006466844884823759,0.016210816660757528,0.9999241627910175,1.374315871732326e-05,0.00015302258273127561,2.6734539156746277e-07
78.42822061337682,0.09797062455539067,0.25685644122675366,57.21325738658539,0.00728269435615741,0.015549418388645854,0.9999466957113876,1.2265722225343289e-05,0.00015332219807208242,2.2886981606493008e-07
81.76412887287194,0.08884842993340432,0.26352825774574384,50.57243046348752,0.008239008148273462,0.014915009333234799,0.9999660831334558,1.0889904924869496e-05,0.00015320020345073855,1.949076403109618e-07
85.24192845450521,0.08022912568379705,0.27048385690901044,44.49200403341581,0.00936497862298422,0.014306486319090367,0.9999818874780457,9.617005125820114e-06,0.00015267112283932425,1.6510266271580087e-07
88.86765464034427,0.07212272086747687,0.27773530928068857,38.95222454120188,0.010696864468573184,0.013722792015934153,0.999993386527084,8.446895127179312e-06,0.00015175365192853077,1.3909798201282724e-07
92.64759942040126,0.0645350888683991,0.28529519884080257,33.930691331618036,0.01227993448746502,0.013162912745791025,0.9999994521950465,7.378165922214737e-06,0.0001504700798682642,1.1654178510969762e-07
96.58832241158699,0.057468000113906945,0.29317664482317396,29.402751444560714,0.014171009385033146,0.012625876494061765,0.999998369891817,6.408284385490552e-06,0.00014884565767149389,9.709224862803383e-08
100.69666224109783,0.05091920766257548,0.3013933244821957,25.341905506727695,0.01644180492094611,0.012110751080021772,0.9999875674609715,5.5337573295772106e-06,0.00014690793809103158,8.042154906690672e-08
104.97974841398981,0.04488258584333431,0.30995949682797963,21.720218110421268,0.01918335555142293,0.01161664245352145,0.999963205162143,4.750297299276815e-06,0.0001446861109099288,6.62190063283528e-08
109.4450136855345,0.03934832100313186,0.31889002737106903,18.508726030500053,0.02251190416779915,0.011142693093877751,0.9999195500077921,4.052985591911773e-06,0.00014221035562001841,5.4193409477497614e-08
114.10020695982728,0.03430315221525689,0.3282004139196546,15.677837729809129,0.026576794188552907,0.010688080494045415,0.999848012028713,3.4364286995316164e-06,0.00013951123062809031,4.407459186317006e-08
118.95340673703195,0.029730658550858043,0.3379068134740639,13.197717846464803,0.03157111490895199,0.010252015718345676,0.9997356449749082,2.8949051114643414e-06,0.00013661911468330952,3.5614335247022e-08
124.01303513259798,0.02561158826319862,0.34802607026519594,11.038650744044512,0.03774615904860144,0.009833742025644299,0.9995627894384842,2.422500148647883e-06,0.00013356371242712118,2.8586689822665894e-08
129.28787249277826,0.02192422402445905,0.35857574498555655,9.17137773443467,0.0454311967876166,0.009432533552279247,0.9992993276444972,2.013227188807382e-06,0.0001303736320785225,2.278779960814375e-08
134.7870726318115,0.01864477723923775,0.369574145263623,7.567403244322519,0.05506071940586394,0.009047694050580443,0.998898665600955,1.6611342583890882e-06,0.00012707603950417164,1.8035321456210773e-08
140.52017871721145,0.015747803489996468,0.3810403574344229,6.199265976455001,0.06721225839465177,0.008678555679779938,0.9982879536045635,1.3603954986233024e-06,0.00012369638946518966,1.4167521697589187e-08
146.49713983072849,0.013206630399495446,0.39299427966145695,5.0407719970652884,0.08265929641516179,0.008324477846690935,0.997352012954801,1.1053874551595452e-06,0.00012025823181591153,1.1042128058982843e-08
152.7283282337253,0.010993788671913614,0.40545665646745066,4.067187637649319,0.10244589229413678,0.007984846093885431,0.9959066255746115,8.907504999736118e-07,0.00011678308794275765,8.535006780408946e-09
159.2245573669269,0.01,0.4184491147338538,3.584665248853603,0.1162358652038483,0.007659071033319625,0.9947298334594339,7.842442765622698e-07,0.00011329039081819567,7.207899145997743e-09
165.99710061578145,0.01,0.43199420123156296,3.472268830747455,0.11999838923098971,0.007346587323502144,0.9943638866870881,7.594435795227854e-07,0.00010979748071075338,6.6951822890846255e-09
173.0577108739975,0.01,0.446115421747995,3.3623585441691617,0.12392095048555417,0.0070468526884068594,0.9939735586201895,7.351628297227425e-07,0.00010631964781027314,6.216700995658203e-09
180.41864093920717,0.01,0.46083728187841433,3.2549449859739314,0.12801035607733732,0.006759346976418444,0.9935570593787422,7.114110699175118e-07,0.00010287021274627208,5.770409117325052e-09
188.0926647761492,0.01,0.4761853295522984,3.1500340453795066,0.13227370265341623,0.0064835712576740015,0.9931124655474101,6.881945149626515e-07,9.946063612723619e-05,5.354349812280898e-09
196.09309968427203,0.01,0.49218619936854413,3.047627101134575,0.13671838871348452,0.006219046958232995,0.9926377104634433,6.655169937940889e-07,9.61006487303694e-05,4.966657723088995e-09
204.4338294082256,0.01,0.5088676588164512,2.9477212277329077,0.14135212744901426,0.0059653150295725125,0.9921305738054974,6.433803250815306e-07,9.279839474091654e-05,4.605559587528123e-09
213.12932823134713,0.01,0.5262586564626943,2.850309408841682,0.14618296012852622,0.0057219351519665,0.9915886704408186,6.217846317940497e-07,8.956058139469813e-05,4.269373609937904e-09
222.19468609395238,0.01,0.5443893721879047,2.7553807561883317,0.15121927005219576,0.005488484970366461,0.9910094384864793,6.007286013490258e-07,8.639262943891648e-05,3.956507879728072e-09
231.64563478002162,0.01,0.5632912695600433,2.6629207322378172,0.15646979710001202,0.005264559361457601,0.9903901265386744,5.802096987483457e-07,8.329881992464813e-05,3.665458081384917e-09
241.4985752177253,0.01,0.5829971504354506,2.572911375089268,0.1619436528987363,0.005049769730618447,0.9897277800225822,5.602243402440568e-07,8.028243391999835e-05,3.394804698864153e-09
251.7706059411627,0.01,0.6035412118823253,2.4853315241254155,0.1676503366339793,0.004843743337563973,0.9890192266140122,5.407680347474492e-07,7.734588273754318e-05,3.1432098785706243e-09
262.47955276271006,0.01,0.6249591055254201,2.400157045058027,0.17359975153483892,0.004646122649501881,0.9882610606830633,5.218354995367495e-07,7.449082716752564e-05,2.909414080454184e-09
273.6439997074669,0.01,0.6472879994149338,2.3173610531259805,0.17980222205970386,0.004456564720679583,0.9874496267093898,5.034207559596755e-07,7.171828497560773e-05,2.692232616801283e-09
285.2833212634853,0.01,0.6705666425269705,2.2369141333177325,0.1862685118130474,0.004274740597245151,0.9865810016184998,4.855172098825306e-07,6.90287265486342e-05,2.490552153295258e-09
297.4177160037475,0.01,0.694835432007495,2.158784556605369,0.19300984222430417,0.004100334746389436,0.9856509759889122,4.681177206991111e-07,6.642215905202767e-05,2.303327226699829e-09
310.06824163823933,0.01,0.7201364832764786,2.082938491291674,0.20003791202124407,0.003933044508778723,0.9846550340810938,4.5121466184659836e-07,6.389819980503697e-05,2.129576817667455e-09
323.25685155694674,0.01,0.7465137031138934,2.00934020868355,0.20736491753163705,0.0037725795733276673,0.9835883326410404,4.347999750226577e-07,6.14561397988125e-05,1.96838100510463e-09
337.0064329271928,0.01,0.7740128658543856,1.9379522824136026,0.2150035738484405,0.0036186614734010606,0.9824456784343296,4.1886521967693514e-07,5.9094998395574405e-05,1.8188777195911166e-09
351.34084641142647,0.01,0.802681692822853,1.8687357808359049,0.22296713689523695,0.0034710231035701457,0.9812215044706567,4.0340161886228517e-07,5.681357027587857e-05,1.6802596069063082e-09
366.28496757438967,0.01,0.8325699351487793,1.8016504520211287,0.2312694264302165,0.003329408256084868,0.9799098448845109,3.8840010216552745e-07,5.461046566662461e-05,1.551771008176936e-09
381.8647300515194,0.01,0.8637294601030389,1.7366549009698675,0.2399248500286219,0.003193571176257677,0.9785043084450133,3.738513461764534e-07,5.24841448052896e-05,1.4327050600251027e-09
398.1071705534973,0.01,0.8962143411069946,1.6737067587506083,0.24894842808527634,0.0030632761359872924,0.9769980506773432,3.597458127765365e-07,5.043294749377045e-05,1.3224009159596597e-09
