frequency,power
43.15680000000001,0.0034807132118006806
43.256700000000016,0.0034759925304107633
43.356600000000014,0.0034713501550700495
43.45650000000001,0.003466785692470389
43.55640000000001,0.0034622987566515083
43.656300000000016,0.003457888968960266
43.756200000000014,0.003453555957925198
43.85610000000001,0.003449299359266301
43.95600000000001,0.003445118815759082
44.055900000000015,0.0034410139771877688
44.15580000000001,0.003436984500325079
44.25570000000001,0.003433030048798497
44.35560000000002,0.003429150293089372
44.455500000000015,0.0034253449104418698
44.55540000000001,0.0034216135848108204
44.65530000000001,0.003417956006814928
44.755200000000016,0.003414371873672764
44.855100000000014,0.003410860889145353
44.95500000000001,0.003407422763484058
45.05490000000001,0.0034040572133981852
45.154800000000016,0.003400763961973479
45.254700000000014,0.0033975427386526715
45.35460000000001,0.003394393279150129
45.45450000000002,0.0033913153254577053
45.554400000000015,0.0033883086257465163
45.65430000000001,0.0033853729343693516
45.75420000000001,0.0033825080117695088
45.85410000000002,0.0033797136244909614
45.954000000000015,0.0033769895450781752
46.05390000000001,0.0033743355520978757
46.15380000000001,0.0033717514300529257
46.253700000000016,0.0033692369693711795
46.353600000000014,0.003366791966357831
46.45350000000001,0.0033644162231634273
46.55340000000002,0.0033621095477463117
46.653300000000016,0.003359871753850468
46.753200000000014,0.0033577026609538504
46.85310000000001,0.0033556020942553983
46.95300000000002,0.0033535698846298393
47.052900000000015,0.0033516058686238717
47.15280000000001,0.003349709888396526
47.25270000000001,0.0033478817917033314
47.35260000000002,0.003346121431881611
47.452500000000015,0.003344428667816867
47.55240000000001,0.003342803363913915
47.65230000000001,0.0033412453900752656
47.752200000000016,0.003339754621686015
47.852100000000014,0.0033383309395991064
47.95200000000001,0.003336974230083944
48.05190000000002,0.003335684384842181
48.151800000000016,0.0033344613009678053
48.251700000000014,0.0033333048809402067
48.35160000000001,0.003332215032595293
48.45150000000002,0.0033311916691305464
48.551400000000015,0.0033302347090782745
48.65130000000001,0.003329344076271247
48.75120000000001,0.0033285196998767137
48.85110000000002,0.003327761514337851
48.951000000000015,0.003327069459395985
49.05090000000001,0.003326443480053108
49.15080000000002,0.0033258835265877478
49.250700000000016,0.003325389554531992
49.350600000000014,0.00332496152466653
49.45050000000001,0.003324599403011504
49.55040000000002,0.0033243031608330897
49.650300000000016,0.0033240727746199615
49.750200000000014,0.003323908226095572
49.85010000000001,0.0033238095022082325
49.95000000000002,0.003323776595110075
